frame_nr;type;score;center_x;center_y
104297;0;0.48136987732024583;63;62
104298;0;1.1205297951516666;57;65
104299;0;0.8846994881448308;52;65
104300;0;0.7209909205255071;48;65
104301;1;0.751194666320915;45;66
104302;1;0.019915829593772694;41;66
104304;0;0.8587593083200017;21;74
104305;0;1.0283757691201725;14;70
104306;1;0.5273100838013838;12;74
105317;0;0.03320553348632249;110;60
105318;0;0.7774757389840642;105;60
105319;0;0.9012718443688909;100;60
105320;0;0.9167884831246892;100;60
105321;0;0.9071389679727117;96;60
105322;0;0.7744459156808415;91;60
105323;0;0.6428948883828679;91;60
105324;0;0.8292684798059026;83;62
105325;0;0.8480510954675237;81;60
105326;0;0.6842574124154607;76;65
105327;0;0.8446805720147649;75;67
105328;0;0.7375707869348088;67;62
105329;0;1.1085576062020817;64;67
105330;0;0.8631156925973454;58;67
105331;0;1.0678739790734806;52;65
105332;1;0.8869785770722578;50;65
105333;1;0.8797641500779341;45;66
105334;1;0.13804710953914623;41;70
105335;1;0.03115267604076366;26;65
105336;0;0.9336258415994206;21;74
105337;0;1.5714780335244694;17;72
105338;0;0.7732360606011907;9;72
105339;1;0.44734705537044506;4;74
113049;1;0.02035580127918224;161;55
113051;1;0.01883546560489635;161;55
113052;1;0.02405540197574596;161;55
113060;1;0.04065151065074901;156;53
113063;0;0.2983190064248601;147;58
113085;1;0.09951377957546215;141;66
113090;0;0.15905555532546434;111;58
113091;1;0.21860761492931347;109;62
113092;0;0.17591097400756273;107;58
113093;1;0.07058240025722484;105;62
113094;1;0.2652235731431196;105;58
113095;1;0.3538095459290693;105;62
113096;0;0.5615090374764958;100;60
113097;1;0.5960684522935102;101;62
113098;1;0.40940059273921947;97;62
113099;1;0.8341090187379072;97;62
113100;0;0.3214872126397649;95;58
113101;1;0.6476658090897749;93;62
113102;1;0.6436140045472334;93;62
113103;0;0.7494255547341863;91;60
113104;1;0.7341131672211836;89;62
113105;1;0.8968047603913496;89;62
113106;1;0.611554454261894;89;62
113107;1;1.1748690113373945;85;62
113108;1;1.1824708685227583;85;62
113109;1;0.9648433431931684;81;62
113110;1;1.0167638763734053;81;62
113111;1;0.624897550041313;79;65
113112;1;0.8158288702317427;77;62
113113;1;0.7056142792054365;77;62
113113;0;0.5481788163003484;76;65
113114;1;0.6984662517853926;74;65
113114;0;0.25366439865203294;75;67
113115;1;1.3921610817261885;73;62
113116;1;1.2612082466431807;73;62
113117;1;1.0788460478135298;69;62
113118;1;1.5680031284638594;69;66
113118;0;0.15992113397689256;67;65
113119;1;1.5371336445161055;69;66
113120;1;1.0093692049332808;65;66
113120;0;0.3720175270852605;67;65
113121;1;1.4351311430283735;65;65
113121;0;1.0272819046792545;62;65
113121;1;0.37470335810863475;97;62
113122;1;1.2041453823395918;65;65
113122;0;1.0803187136468448;62;65
113123;1;1.084258745605583;60;65
113123;0;0.8560323958215276;62;65
113124;1;0.9989346966096113;60;65
113124;0;0.6978651528176824;57;65
113125;1;1.1476383909531782;57;66
113125;0;0.8576532845315495;57;65
113125;0;0.2965905909356633;91;65
113126;1;1.2971101507493208;57;66
113126;1;0.4459625586816023;89;62
113127;1;1.3187976583787153;55;65
113128;1;1.6396336063691328;55;65
113129;1;0.9874296888657759;55;70
113130;1;0.9720190271683882;50;65
113130;1;0.9272237524338911;85;62
113131;1;1.4362685188599775;50;70
113131;1;0.5710317596741865;85;62
113132;1;0.8062476620026777;49;73
113132;0;0.6982459072885076;46;67
113132;1;0.5210140451737593;84;65
113133;1;1.1602503761597822;46;70
113133;1;0.6569100126572798;81;62
113134;1;1.1110949024506758;46;70
113134;1;0.6602569326707075;81;62
113135;1;0.8142219290085981;79;65
113136;1;0.9496898159333418;79;65
113136;0;0.4695499186334172;76;65
113136;1;0.21094454377376537;41;70
113137;1;0.5965256199189375;79;65
113138;1;0.6659409508057783;74;65
113139;1;0.9325756534882734;74;65
113140;1;0.6798965439149092;69;65
113140;0;0.24030449436278734;75;67
113141;1;0.8727771744080732;69;65
113141;0;0.514599228363947;69;67
113142;1;0.9422906145402143;26;73
113142;1;0.5419445738145063;65;66
113143;1;1.3795392021485517;26;73
113143;1;0.6832938894578169;65;66
113144;1;0.9904958710023115;61;66
113144;1;0.810426901275749;26;78
113145;1;0.9304834112473677;20;73
113145;1;0.7420141205140303;60;65
113146;1;1.0296740040131758;60;70
113147;1;1.1770083412476728;57;70
113148;1;0.9687910780259321;57;70
113149;1;0.689281414444084;53;66
113150;1;0.8228408798524092;53;70
113151;1;0.8753311142274092;50;70
113152;1;1.0945474609681318;50;70
113153;1;0.924061368400688;46;70
113154;1;0.669896911079521;46;70
113155;1;0.7634071811982344;43;73
113156;1;0.39799995272838573;41;70
113161;1;0.3688542351075361;26;73
113162;1;0.6477673754044722;26;70
113163;1;1.248089025909538;26;73
113164;1;1.138743232185478;26;73
113165;1;0.5516596540757368;26;73
113166;0;0.3221357111749211;21;74
113167;1;0.3015000924416731;18;74
113168;1;0.8954123958893965;15;73
113169;1;0.9139577850648115;15;73
113170;1;0.4679277047463606;15;73
113171;1;0.21857548802577953;12;79
113172;1;0.5457097992249678;6;78
113173;1;0.1067385777779768;6;78
113671;0;0.2808619980630437;103;58
113673;0;0.3067924027261296;96;60
113674;0;0.2924061064538518;91;60
113675;0;0.2902373318490544;86;60
113676;0;1.0435978417214908;83;62
113677;0;0.7924379353341618;81;60
113678;0;0.3324126248178044;76;65
113679;0;0.32704796836944017;75;62
113680;0;0.5486930851754704;67;65
113681;0;0.96583929107757;62;65
113682;0;1.002416873436884;62;65
113683;0;1.4058333878335514;57;65
113684;0;1.6952878479775944;52;65
113685;0;1.066721344452814;48;65
113686;1;0.4224843487092207;45;66
113689;0;0.4102870468911687;21;74
113690;0;0.9228102211770574;21;74
113691;0;0.8415742163476506;17;72
113692;1;0.4548916324921797;12;74
117701;0;0.26494159744353685;95;58
117702;0;0.045564973813013165;91;60
117703;0;0.4653612618264714;91;60
117704;0;0.7038345579919377;86;60
117705;0;0.49302926109404954;86;60
117706;0;0.5653151516732732;81;60
117707;0;0.02517166183562669;81;61
117709;0;0.26348784015746507;72;60
117711;0;0.36161866233916673;67;65
117712;0;0.5463490729150334;62;65
117713;0;0.3143620734033147;62;65
117714;0;0.7844399456796208;57;65
117715;0;0.7262307648477117;52;65
117716;0;0.4056848530587712;48;65
117717;1;0.20997310727321605;46;65
117718;1;0.6199650272675703;45;70
117720;1;0.022167037422294422;26;67
117721;0;0.12724920557113084;21;74
117722;0;0.8305843119439641;21;74
117723;0;0.589030528527216;17;72
117724;1;0.6339712843247602;15;73
117725;1;0.7493788704224775;9;70
117726;1;0.2935790523835371;3;70
121364;0;0.3732621912774602;107;62
121365;0;0.06379082248778734;103;62
121367;0;0.6585879568872014;95;62
121370;0;0.25969567344756517;81;65
121371;0;0.3273743634042302;76;65
121372;0;0.5122184996423284;72;65
121373;0;0.7895219569024602;67;65
121374;0;0.9976560120400945;62;65
121375;0;0.9576848988351384;57;65
121376;0;0.6554947142419377;52;65
121377;1;0.5013580426522444;49;66
121378;1;0.2731119498559187;45;70
121380;0;0.7809981350717107;24;70
121381;0;1.5155838970956363;17;72
121382;1;0.5927284464188765;12;74
121530;0;0.24987342403502855;107;58
121531;0;0.3115080838021794;103;58
121532;0;0.26460661933989915;100;60
121533;0;0.22528865383239183;96;60
121534;0;0.49261775062652025;91;60
121535;0;0.1608075146493474;86;60
121536;0;0.5390861277398625;86;60
121537;0;0.7070064787683049;83;62
121538;0;0.4857567791757146;79;62
121539;0;0.3770449404534856;75;62
121540;0;0.43195774601073655;71;62
121541;0;1.01395621345611;67;65
121542;0;1.0121797566232242;62;65
121543;0;0.32132163093657884;91;58
121544;0;1.0764346365747013;57;65
121545;0;1.008795047265009;83;62
121545;0;0.9868915324029485;52;65
121546;0;0.5736069922265569;48;65
121547;0;0.8798613791284123;75;62
121548;0;0.6110224966821233;71;62
121549;0;0.6794513706979314;67;65
121550;0;0.9936636929330388;62;65
121551;0;1.1922694687661686;57;65
121551;0;1.0491165165719547;17;72
121552;0;1.2322310452279606;17;72
121552;0;0.8483176474389592;57;65
121553;0;0.6017544512567082;48;65
121553;1;0.5625605091401289;53;66
121553;0;0.45971300647826585;11;74
121554;0;0.5801337008294621;48;65
121555;1;0.4135483011552046;41;66
121557;0;0.5891354327020207;24;65
121558;0;0.8342919592675725;21;74
121559;0;1.7450019364175358;17;72
121560;0;0.6566924099740544;9;72
121561;1;0.5012819275208662;3;70
122600;0;0.010528171521143048;107;58
122601;0;0.40838947342009935;105;60
122602;0;0.3269196991738835;100;60
122603;0;0.5371917729196111;99;58
122604;0;0.8035178427514592;96;60
122605;0;0.6416846756753484;91;60
122606;0;0.509570742112116;91;60
122607;0;0.4814292435464421;86;60
122608;0;0.4376223330316106;81;60
122609;0;0.5865582470712224;81;60
122610;0;0.8983866219338933;75;62
122611;0;0.8452211861428777;72;65
122612;0;0.7224630360421697;67;62
122613;0;0.19306078003020677;63;62
122614;0;0.918070817452387;62;65
122615;0;1.3305357937631168;57;65
122616;0;0.8827475552377263;52;65
122617;0;0.9844285492715398;48;65
122618;0;1.0570913796243229;48;65
122619;0;0.5620116238412419;43;65
122622;0;1.1437837128457584;23;72
122623;0;1.4189633374032535;21;74
122624;0;1.6189419274148502;17;72
122625;0;0.9041989092645207;7;75
122626;1;0.18148107379161815;3;74
124397;0;0.02005519912810716;107;62
124398;0;0.56894626663299;100;60
124399;0;0.6409030203637639;96;60
124400;0;0.569569612008051;91;60
124401;0;0.40050044105620775;86;60
124402;0;0.8708825354394475;81;60
124403;0;0.6027009730157414;76;65
124404;0;0.6658494715508977;72;65
124405;0;0.848554158669428;67;62
124406;0;1.2854246144113102;62;65
124407;0;1.1527520661172428;57;65
124408;0;1.086035514336542;52;65
124409;1;0.9551430448838423;45;66
124410;1;0.5134431227990339;45;70
124412;0;1.1901127342996158;21;74
124413;0;1.268606567841486;17;72
124414;1;0.7533393606492231;9;70
125011;0;0.45229723499389085;107;58
125012;0;0.506439352494196;107;58
125013;0;0.6100372319039861;103;58
125014;0;0.5734645371255437;99;58
125015;0;0.7011783366021672;96;60
125016;0;0.6712637190637151;91;60
125017;0;0.8971125130471745;91;60
125018;0;1.1144719366845646;86;60
125019;0;1.000545168381647;86;60
125020;0;1.1829663758096256;81;60
125021;0;0.5153204445657292;76;60
125022;0;0.7555853371438542;75;67
125023;0;0.4668404106912175;71;62
125024;0;0.9752314333734075;67;65
125025;0;0.9981078152474919;62;65
125026;0;1.0605288986978092;58;67
125027;0;1.0189596657571354;58;67
125028;0;1.331709766846613;52;65
125029;0;0.8192060236749211;48;65
125030;1;0.36226363032543163;45;66
125033;0;0.4757724051293889;26;72
125034;0;1.1723038201150455;21;74
125035;0;1.063298607331232;17;72
125036;1;0.6582198843308638;17;74
125037;1;0.7768495783158491;9;70
125714;0;0.6264586691674748;105;60
125715;0;0.2547382359323064;100;60
125716;0;0.06698044584365281;99;58
125717;0;0.3722756151971379;96;60
125718;0;0.38993992851348314;91;60
125719;0;0.508414769631342;87;62
125720;0;0.5777141098794499;83;62
125721;0;0.6817668919381658;81;60
125722;0;0.34639539764495286;76;60
125723;0;0.7613843922433415;75;67
125724;0;1.0342227463540592;71;62
125725;0;0.5933237318810979;67;62
125726;0;0.7100577597436467;62;65
125727;0;1.2203573231515445;62;65
125727;1;0.606063674385185;61;66
125728;0;0.968908572655634;57;65
125728;1;0.68035275786602;57;66
125729;0;1.113585734826044;52;65
125729;1;0.45292819588863353;55;65
125730;0;1.0041007046517887;48;65
125731;0;0.738906884652094;95;58
125731;0;0.6098430399713078;46;67
125732;0;0.5914330725488225;91;60
125733;0;0.3479076866921941;87;58
125734;0;0.8728107456979314;86;60
125734;1;0.21870727389537792;26;70
125735;0;1.0167308096704044;21;74
125735;0;0.7129999642190495;81;60
125736;0;1.4194211010751285;17;72
125736;0;1.217639828186945;81;60
125737;0;1.0940253977593937;17;72
125738;1;1.1135406002350996;12;74
125739;0;0.7510562186059514;72;60
125740;0;0.43824245975585374;67;60
125741;0;0.4066161160287419;67;60
125742;0;0.8884235863503972;62;65
125743;0;0.801924610596613;57;65
125744;0;1.0124922041711368;57;65
125745;0;1.1374318842706241;52;65
125746;0;1.1591409687814274;48;65
125747;0;0.9281131272134343;48;65
125748;0;0.44909801529021653;41;67
125751;0;0.39789261863799485;21;74
125752;0;1.16438665435882;21;74
125753;0;1.268599653702692;17;72
125754;0;0.8063986544427434;9;72
125755;1;0.0846493944474409;4;74
125825;0;0.08597823427291307;107;62
125826;0;0.5874289517221013;103;62
125827;0;0.5200962071237126;99;62
125828;0;0.7135160212335149;95;62
125829;0;0.862126255494074;91;62
125830;0;0.6577699427423039;87;62
125831;0;0.8000071291741887;83;62
125832;0;0.9303000216302434;79;62
125833;0;0.4197716955956975;75;62
125834;0;0.4429319147882024;71;62
125835;0;0.657697225075678;67;65
125836;0;1.0627672915277042;62;65
125837;0;1.126637483101801;57;65
125838;0;1.0600112919625797;52;65
125839;0;0.41504910038085374;48;65
125840;1;0.3580179318734358;45;70
125843;0;0.8182354216393987;23;72
125844;0;1.0462235455331363;17;72
125845;0;0.4247416500863591;14;75
125973;0;0.04306205556960496;96;60
125974;0;0.44433965728850755;91;60
125975;0;0.4448338990029851;91;60
125976;0;0.2819439415750066;87;58
125977;0;0.3127845768746892;83;58
125978;0;0.3401869778451482;83;58
125979;0;0.3044283633050481;79;62
125980;0;0.25620939777465257;79;62
125981;0;0.5184849743661443;75;62
125982;0;0.4423599486169377;71;62
125983;0;0.77781918094726;71;62
125984;0;0.6998752598580876;67;62
125985;0;0.7044180874642888;67;65
125986;0;0.8824243788537541;62;65
125987;0;0.5711645130929509;91;62
125987;0;0.36127712772460374;57;65
125988;0;0.9698988442239324;57;65
125989;0;0.8548511509713689;83;62
125989;0;0.7975158934411565;52;65
125990;1;0.8193397030183027;49;66
125990;0;0.6490159277734319;48;65
125991;0;0.7208802943048039;79;62
125991;1;0.6279724344559858;45;66
125992;0;0.9447570090112248;75;62
125993;0;0.5762627367791692;72;65
125994;0;0.4668423180398503;67;65
125995;0;1.103081846695856;67;65
125995;1;0.8879749283143232;25;70
125996;0;1.3228804116067447;62;65
125996;1;0.643718670303459;22;70
125997;0;0.9611748699960271;57;65
125997;0;0.7984396462258855;17;72
125998;0;1.1131226067361393;57;65
125998;1;0.52841503470623;12;74
125999;0;0.9160319809731999;52;65
126000;1;0.4047984585114668;53;66
126001;1;0.6007525429078291;49;66
126002;1;0.6840154632874678;45;66
126003;1;0.4978929862328718;45;70
126006;1;0.5728816494294355;26;70
126007;0;0.5290969853219548;23;72
126008;0;0.6099977736291448;21;74
126009;0;1.1666082386788883;17;72
126010;0;0.7014940028008977;17;72
126011;1;0.35251755564891796;12;74
126012;1;0.22162551730358104;6;78
141402;0;0.6155154948052922;107;58
141403;0;0.8232409004983464;103;58
141404;0;0.25891222999663743;99;58
141405;0;0.5062990431603948;96;60
141406;0;0.8480776791390935;91;58
141407;0;0.8567149882134953;86;60
141408;0;1.0381256584939518;81;60
141409;0;0.4063644652185002;76;60
141410;0;0.670470023613886;72;60
141411;0;0.9211442713555852;67;60
141412;0;0.5417196993646184;63;62
141413;0;0.5430131201562444;59;62
141414;0;0.7870995049294988;52;65
141415;0;0.9053737168130437;48;65
141416;1;1.0869136556931684;46;65
141418;1;0.567260454589958;25;62
141419;0;0.9388716463861028;23;67
141420;0;1.4885417465981998;17;72
141421;0;0.029172921639398663;9;72
141422;1;0.14474935382091503;3;78
142471;0;0.27429058597655687;107;62
142472;0;0.3560068850335637;103;62
142473;0;0.13069620178313646;99;62
142474;0;0.10503979967208299;95;62
142475;0;0.31392254875274095;91;62
142476;0;0.1968194489297429;87;62
142477;0;0.437736058693842;83;62
142478;0;0.2714581732568303;79;62
142479;0;0.23422112510772142;75;67
142480;0;0.0680263285455266;67;65
142481;0;0.1989420895394841;67;65
142482;0;0.05759921119780931;59;66
142483;0;0.771685147744135;55;66
142484;0;0.5361529831704656;51;66
142485;0;0.7599504236993352;48;70
142486;1;0.4553721055337141;45;70
142489;0;0.7771547083673039;23;72
142490;0;0.9393155817803899;17;72
142491;0;0.8452497963723699;14;75
142492;1;0.7501126035996626;3;74
142497;0;0.05715581224532518;105;60
142498;0;0.5997253899392644;103;58
142499;0;0.7702023033914128;100;60
142500;0;0.30303039596648607;95;58
142501;0;0.40909888790221605;91;58
142502;0;0.6270380263146916;87;62
142503;0;0.43407239959807786;86;60
142504;0;0.8179155831155339;81;60
142505;0;0.8999359850701848;79;62
142506;0;0.5577255730447331;75;67
142507;0;0.2785641197976628;72;60
142508;0;0.6885707621392766;67;62
142509;0;1.0371985678491153;62;65
142510;0;1.0875907187280216;57;65
142511;0;1.5731600766000309;52;65
142512;0;1.840217257004694;48;65
142513;1;0.6868936523743818;45;66
142516;0;0.5854846482095281;23;67
142517;0;1.3745407109078922;17;72
142518;0;1.6330105309304752;14;70
142519;1;0.7918254837342451;9;70
142598;0;0.2970962767419377;103;62
142599;0;0.28381087825866136;99;58
142600;0;0.2472274546441594;96;60
142601;0;0.3227769379434148;91;60
142602;0;0.3045307640847722;91;60
142603;0;0.5275684838113347;86;60
142604;0;0.9682517294702092;83;62
142605;0;0.7152976040658513;81;60
142606;0;0.3794683461007634;76;60
142607;0;0.8143670801934758;75;62
142608;0;0.9893148188409367;71;62
142609;0;0.33854296253295335;67;62
142610;0;0.7134865765389958;62;65
142611;0;0.3791847472009221;62;65
142612;0;0.759370112877802;57;65
142613;0;0.6534338240441838;52;65
142614;0;0.5220607762155095;52;65
142615;0;0.35737278507323655;47;66
142616;1;0.24545831530773143;45;66
142620;0;0.4542831425485173;23;72
142621;0;0.761674309235529;21;74
142622;0;0.7371614222344914;17;78
142623;0;1.530724430542902;14;75
142624;0;0.6626206879434148;7;75
142625;1;0.036452601844901844;3;74
143135;0;0.1831860785302678;107;62
143136;0;0.08515414045424852;103;62
143139;0;0.27577629135222825;95;62
143140;0;0.575173163872675;91;62
143141;0;0.1816601996240178;91;62
143142;0;0.3264997248467961;87;62
143143;0;0.4109314923104802;83;62
143144;0;0.1614999418077031;81;65
143145;0;0.4719393496331731;76;65
143146;0;0.2193256859597722;75;62
143147;0;0.13967134998412523;72;65
143148;0;0.5219297652062932;67;66
143149;0;0.5181178097543279;63;66
143150;0;0.7109924797830144;59;66
143151;0;0.6780846361932317;55;66
143152;0;0.6119941716012517;51;66
143153;0;0.6178345923242131;48;70
143154;0;0.6072715763864079;43;70
143155;1;0.28154851048671703;41;70
143158;0;0.6475930456933537;24;70
143159;0;1.1025170330819645;19;75
143160;0;1.2941159252938785;14;75
143161;1;0.729758332664604;9;74
143162;1;0.5006390318223188;3;78
151726;0;0.4646768812951604;105;60
151727;0;0.8323607687768498;100;60
151728;0;0.8861536030587712;95;62
151729;0;0.241169953804926;91;60
151730;0;0.6576024536904851;83;62
151731;0;0.4050122742471257;76;60
151732;0;0.46635153339476976;72;65
151733;0;0.8039380554971257;67;65
151734;0;1.18985953376861;62;65
151735;0;1.5543247704324283;52;65
151736;0;1.3914121632394352;48;65
151737;1;0.9771120056458662;41;66
151739;0;1.4802590851602115;21;74
151740;0;1.2446435932931461;17;72
151741;1;0.9427396759339521;9;70
152745;1;0.04971541016780834;161;60
152763;0;0.0184517149743596;110;60
152764;0;0.5347062592324773;107;58
152765;0;0.8225472216424504;103;58
152766;0;1.1689046864327945;100;60
152767;0;0.7617049460229436;100;60
152768;0;0.7639236693200627;96;60
152769;0;1.0111896042642154;96;60
152770;0;1.1303873305139103;91;60
152771;0;0.7232560162362615;91;60
152772;0;1.0477268938836612;86;60
152773;0;1.0259188656625309;81;60
152774;0;1.112179542046503;81;60
152775;0;0.9209764246758977;76;60
152776;0;0.7213801388558904;76;60
152777;0;0.7560168747720281;72;60
152778;0;0.5493605379876653;69;67
152779;0;1.0067407135781803;67;65
152780;0;1.3534161095437565;62;65
152781;0;0.9047361855325261;62;65
152782;0;1.2822023873147526;58;67
152783;0;1.2887219433602848;52;65
152784;0;1.4581331257638492;52;67
152785;0;1.096335912209467;48;65
152786;0;0.6532945875939885;46;67
152787;1;0.7306485876389692;41;66
152790;0;0.5136074070748845;23;67
152791;0;0.8465992455300847;21;74
152792;0;1.2476953511056461;17;72
152793;0;1.0564762596902408;17;72
152794;1;0.8454150661774824;12;70
152795;1;0.5547719702073286;4;70
153992;1;0.03890467732631664;161;55
153996;0;0.016654336911157697;103;62
153997;0;0.07070406721206102;99;58
153998;0;0.05033882902236375;96;60
153999;0;0.28071382091613206;91;62
154001;0;0.5250631813821355;83;62
154002;0;0.313508296471552;81;65
154003;0;0.5898758415994206;76;65
154005;0;0.010504150849298566;67;62
154006;0;0.18826284454436693;67;65
154007;0;0.9867310766992131;62;65
154008;0;0.8260004763421575;58;67
154009;0;1.2069760803994694;52;65
154010;0;0.5988768582162419;48;65
154011;0;0.5360443835076848;47;66
154012;1;0.9680696234055708;41;70
154013;0;0.8253255133447209;86;65
154014;0;1.0438802485284366;83;62
154014;0;0.4603964333352605;24;70
154015;0;1.2563990597543278;17;72
154016;0;1.2057117466744938;75;62
154017;1;0.9286871656724165;12;74
154018;0;0.7132596020516911;67;62
154019;0;1.071134710770563;62;65
154020;0;0.6990046744164983;57;65
154021;0;0.9181956295785466;52;65
154022;0;1.3151985649880924;48;65
154023;1;0.4121669039078901;45;66
154025;1;0.3057821497269819;26;65
154026;1;1.0938909754105757;22;70
154027;0;1.5674780850228824;17;72
154028;0;0.39974334285827073;9;72
154029;1;0.15740508883678417;4;74
212232;1;0.04397095292293529;161;55
212233;1;0.0649527415581892;161;55
212234;1;0.037490199501151844;157;58
212262;1;0.33030469268047313;109;62
212263;1;0.6303301557847212;109;62
212264;1;0.16786248534404735;105;62
212265;1;0.06760878413402538;105;62
212266;1;0.04227740615093212;101;62
212267;1;0.10987861006938915;101;62
212269;1;0.28588826506816845;97;62
212270;1;0.7514200910874556;97;62
212271;1;0.5160858735390852;93;62
212272;1;0.6486606106110762;93;62
212273;0;0.08557775066466722;91;62
212274;1;0.2559479579278181;89;62
212275;1;0.22896040528499584;85;62
212276;1;0.06360746472560863;85;62
212277;0;0.32133760498137864;81;65
212278;0;0.5384116415795842;79;62
212279;0;0.16223015831084642;79;62
212280;1;0.41128010600292186;77;62
212281;1;0.7044566377946089;77;62
212282;1;0.8227021202393721;73;66
212283;1;0.46036137192928295;73;66
212284;1;0.3303980335541914;69;66
212285;1;0.4785504445382307;69;66
212286;0;0.18125739143462571;62;65
212287;0;0.26612665699096116;62;65
212288;1;0.03047896474086742;61;66
212289;1;0.5207486256905745;61;66
212290;1;0.5310518249818037;60;65
212291;1;0.41319228261196117;57;70
212292;1;0.08915872424327831;55;70
212293;1;0.1278133496590803;53;74
212294;0;0.03676846073241624;48;70
212295;1;0.17736489623271923;46;70
212296;1;0.49859727471553783;46;70
212297;1;0.3811965092965315;45;74
212298;1;0.3837745293923567;41;70
212302;0;0.10687741087050828;26;80
212304;1;0.08654750436031322;21;74
212306;1;0.3544299110718916;15;78
212307;1;0.41391558497631054;9;74
212308;1;0.4520815715142439;4;79
